-7.5000E+02	1.1352E+00
-7.4900E+02	1.1435E+00
-7.4800E+02	1.1518E+00
-7.4700E+02	1.1601E+00
-7.4600E+02	1.1685E+00
-7.4500E+02	1.1770E+00
-7.4400E+02	1.1855E+00
-7.4300E+02	1.1940E+00
-7.4200E+02	1.2025E+00
-7.4100E+02	1.2111E+00
-7.4000E+02	1.2198E+00
-7.3900E+02	1.2285E+00
-7.3800E+02	1.2372E+00
-7.3700E+02	1.2460E+00
-7.3600E+02	1.2548E+00
-7.3500E+02	1.2637E+00
-7.3400E+02	1.2726E+00
-7.3300E+02	1.2815E+00
-7.3200E+02	1.2905E+00
-7.3100E+02	1.2996E+00
-7.3000E+02	1.3086E+00
-7.2900E+02	1.3178E+00
-7.2800E+02	1.3270E+00
-7.2700E+02	1.3362E+00
-7.2600E+02	1.3454E+00
-7.2500E+02	1.3548E+00
-7.2400E+02	1.3641E+00
-7.2300E+02	1.3735E+00
-7.2200E+02	1.3830E+00
-7.2100E+02	1.3925E+00
-7.2000E+02	1.4020E+00
-7.1900E+02	1.4116E+00
-7.1800E+02	1.4213E+00
-7.1700E+02	1.4309E+00
-7.1600E+02	1.4407E+00
-7.1500E+02	1.4505E+00
-7.1400E+02	1.4603E+00
-7.1300E+02	1.4702E+00
-7.1200E+02	1.4801E+00
-7.1100E+02	1.4901E+00
-7.1000E+02	1.5001E+00
-7.0900E+02	1.5102E+00
-7.0800E+02	1.5203E+00
-7.0700E+02	1.5305E+00
-7.0600E+02	1.5407E+00
-7.0500E+02	1.5509E+00
-7.0400E+02	1.5613E+00
-7.0300E+02	1.5716E+00
-7.0200E+02	1.5820E+00
-7.0100E+02	1.5925E+00
-7.0000E+02	1.6030E+00
-6.9900E+02	1.6135E+00
-6.9800E+02	1.6241E+00
-6.9700E+02	1.6348E+00
-6.9600E+02	1.6455E+00
-6.9500E+02	1.6562E+00
-6.9400E+02	1.6670E+00
-6.9300E+02	1.6779E+00
-6.9200E+02	1.6887E+00
-6.9100E+02	1.6997E+00
-6.9000E+02	1.7106E+00
-6.8900E+02	1.7217E+00
-6.8800E+02	1.7327E+00
-6.8700E+02	1.7438E+00
-6.8600E+02	1.7550E+00
-6.8500E+02	1.7662E+00
-6.8400E+02	1.7775E+00
-6.8300E+02	1.7887E+00
-6.8200E+02	1.8001E+00
-6.8100E+02	1.8115E+00
-6.8000E+02	1.8229E+00
-6.7900E+02	1.8343E+00
-6.7800E+02	1.8458E+00
-6.7700E+02	1.8574E+00
-6.7600E+02	1.8690E+00
-6.7500E+02	1.8806E+00
-6.7400E+02	1.8923E+00
-6.7300E+02	1.9040E+00
-6.7200E+02	1.9157E+00
-6.7100E+02	1.9275E+00
-6.7000E+02	1.9393E+00
-6.6900E+02	1.9511E+00
-6.6800E+02	1.9630E+00
-6.6700E+02	1.9749E+00
-6.6600E+02	1.9869E+00
-6.6500E+02	1.9989E+00
-6.6400E+02	2.0109E+00
-6.6300E+02	2.0230E+00
-6.6200E+02	2.0350E+00
-6.6100E+02	2.0471E+00
-6.6000E+02	2.0593E+00
-6.5900E+02	2.0715E+00
-6.5800E+02	2.0836E+00
-6.5700E+02	2.0959E+00
-6.5600E+02	2.1081E+00
-6.5500E+02	2.1204E+00
-6.5400E+02	2.1327E+00
-6.5300E+02	2.1450E+00
-6.5200E+02	2.1573E+00
-6.5100E+02	2.1697E+00
-6.5000E+02	2.1820E+00
-6.4900E+02	2.1944E+00
-6.4800E+02	2.2068E+00
-6.4700E+02	2.2192E+00
-6.4600E+02	2.2316E+00
-6.4500E+02	2.2441E+00
-6.4400E+02	2.2565E+00
-6.4300E+02	2.2690E+00
-6.4200E+02	2.2815E+00
-6.4100E+02	2.2939E+00
-6.4000E+02	2.3064E+00
-6.3900E+02	2.3189E+00
-6.3800E+02	2.3314E+00
-6.3700E+02	2.3439E+00
-6.3600E+02	2.3563E+00
-6.3500E+02	2.3688E+00
-6.3400E+02	2.3813E+00
-6.3300E+02	2.3938E+00
-6.3200E+02	2.4062E+00
-6.3100E+02	2.4187E+00
-6.3000E+02	2.4311E+00
-6.2900E+02	2.4436E+00
-6.2800E+02	2.4560E+00
-6.2700E+02	2.4684E+00
-6.2600E+02	2.4808E+00
-6.2500E+02	2.4931E+00
-6.2400E+02	2.5055E+00
-6.2300E+02	2.5178E+00
-6.2200E+02	2.5301E+00
-6.2100E+02	2.5424E+00
-6.2000E+02	2.5547E+00
-6.1900E+02	2.5669E+00
-6.1800E+02	2.5791E+00
-6.1700E+02	2.5912E+00
-6.1600E+02	2.6033E+00
-6.1500E+02	2.6154E+00
-6.1400E+02	2.6275E+00
-6.1300E+02	2.6395E+00
-6.1200E+02	2.6515E+00
-6.1100E+02	2.6634E+00
